INDEX,FLIGHTDATE,FLIGHTNO,DEST,DEST_STATION,DESTOBSERVATIONTIME,STATION,DATE,REPORT_TYPE,DEST_UA_OBS,VIS_METERS
3173,20190216,2220,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3172,20190216,764,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3171,20190216,644,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3184,20190216,386,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3169,20190216,1056,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3158,20190216,1225,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3159,20190216,1013,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3161,20190216,1265,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3162,20190216,2135,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3163,20190216,2223,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3170,20190216,464,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3165,20190216,608,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3166,20190216,393,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3167,20190216,257,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3168,20190216,602,DEN,72565003017,2019-02-16 23:26:00+00:00,72565003017,2019-02-16 23:26:00+00:00,FM-16,MET14502/16/19 16:26:02 SPECI KDEN 162326Z 03011KT 1/4SM R35L/1600V3000FT SN FZFG BKN005 OVC200 M03/M04 A2958 RMK AO2 TWR VIS 1/4 P0007 T10281039 (ARW),402
3175,20190216,2205,DFW,72259003927,2019-02-17 02:15:00+00:00,72259003927,2019-02-17 02:15:00+00:00,FM-16,MET12902/16/19 20:15:01 SPECI KDFW 170215Z 12008KT 1/4SM R17C/P6000FT -DZ BR OVC003 04/04 A2965 RMK AO2 SFC VIS 1 3/4 P0000 T00440039 $,402
3180,20190216,734,DSM,72546014933,2019-02-17 04:27:00+00:00,72546014933,2019-02-17 04:27:00+00:00,FM-16,MET11902/16/19 22:27:01 SPECI KDSM 170427Z 05009KT 1/4SM R31/1600V2800FT +SN FZFG VV003 M06/M07 A2987 RMK AO2 P0008 T10611072,402
3160,20190216,2061,GEG,72785024157,2019-02-17 06:55:00+00:00,72785024157,2019-02-17 06:55:00+00:00,FM-16,MET11402/16/19 22:55:02 SPECI KGEG 170655Z 22005KT 1/4SM R21/P6000FT BR OVC002 M01/M02 A2982 RMK AO2 SFC VIS 1 T10111022,402
3164,20190216,64,LIS,08536099999,2019-02-17 08:00:00+00:00,08536099999,2019-02-17 08:00:00+00:00,FM-15,MET064METAR LPPT 170800Z VRB01KT 0400 R21/0375U FG FEW000 08/08 Q1021=,400
3198,20190217,605,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3207,20190217,628,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3206,20190217,714,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3204,20190217,2142,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3203,20190217,547,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3202,20190217,531,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3201,20190217,2182,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3199,20190217,1936,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3197,20190217,586,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3192,20190217,1171,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3191,20190217,312,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3189,20190217,2042,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3186,20190217,2069,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3194,20190217,795,ORD,72530094846,2019-02-17 14:22:00+00:00,72530094846,2019-02-17 14:22:00+00:00,FM-16,MET12602/17/19 08:22:02 SPECI KORD 171422Z 09011KT 1/4SM R10L/2000VP6000FT +SN FZFG VV017 M04/M06 A2988 RMK AO2 P0001 T10441056 (JR),402
3190,20190217,1849,ATL,72219013874,2019-02-17 18:16:00+00:00,72219013874,2019-02-17 18:16:00+00:00,FM-16,MET12602/17/19 13:16:02 SPECI KATL 171816Z 10007KT 1/4SM R09R/P6000FT BR OVC004 09/08 A2995 RMK AO2 SFC VIS 2 TWRINC T00940083 (JRN),402
3205,20190217,1652,ATL,72219013874,2019-02-17 19:52:00+00:00,72219013874,2019-02-17 19:52:00+00:00,FM-15,MET15502/17/19 14:52:02 METAR KATL 171952Z 10010KT 1/4SM R09R/3500V4500FT -DZ BR OVC002 10/09 A2990 RMK AO2 SFC VIS 3/4 DZB47 SLP127 TWRINC P0000 T01000089 (JRN),402
3196,20190217,307,ATL,72219013874,2019-02-17 20:52:00+00:00,72219013874,2019-02-17 20:52:00+00:00,FM-15,MET15702/17/19 15:52:02 METAR KATL 172052Z 10010KT 1/4SM R09R/2200V3000FT -DZ FG OVC002 09/08 A2988 RMK AO2 SFC VIS 1/2 RAB25E38 SLP120 P0000 60000 T00940083 56026,402
3200,20190217,282,ATL,72219013874,2019-02-17 20:52:00+00:00,72219013874,2019-02-17 20:52:00+00:00,FM-15,MET15702/17/19 15:52:02 METAR KATL 172052Z 10010KT 1/4SM R09R/2200V3000FT -DZ FG OVC002 09/08 A2988 RMK AO2 SFC VIS 1/2 RAB25E38 SLP120 P0000 60000 T00940083 56026,402
3193,20190217,575,ATL,72219013874,2019-02-17 23:52:00+00:00,72219013874,2019-02-17 23:52:00+00:00,FM-15,MET16602/17/19 18:52:02 METAR KATL 172352Z 11010KT 1/4SM R09R/1800V2800FT -DZ FG VV002 09/08 A2987 RMK AO2 SLP117 PCPN VRY LGT P0000 60000 T00940083 10100 20089 55002 (KAF),402
3188,20190217,568,ATL,72219013874,2019-02-17 23:52:00+00:00,72219013874,2019-02-17 23:52:00+00:00,FM-15,MET16602/17/19 18:52:02 METAR KATL 172352Z 11010KT 1/4SM R09R/1800V2800FT -DZ FG VV002 09/08 A2987 RMK AO2 SLP117 PCPN VRY LGT P0000 60000 T00940083 10100 20089 55002 (KAF),402
3208,20190217,1451,ATL,72219013874,2019-02-18 00:52:00+00:00,72219013874,2019-02-18 00:52:00+00:00,FM-15,MET13602/17/19 19:52:01 METAR KATL 180052Z 10009KT 1/4SM R09R/1800V2600FT -DZ FG VV002 09/08 A2986 RMK AO2 SLP113 PCPN VRY LGT P0000 T00940083,402
3187,20190217,1211,PIT,72520094823,2019-02-18 03:51:00+00:00,72520094823,2019-02-18 03:51:00+00:00,FM-15,MET12702/17/19 22:51:01 METAR KPIT 180351Z 20003KT 1/4SM R28R/P6000FT -FZDZ FG VV002 00/00 A2968 RMK AO2 SLP069 P0000 I1000 T00000000,402
3195,20190217,2090,PIT,72520094823,2019-02-18 04:13:00+00:00,72520094823,2019-02-18 04:13:00+00:00,FM-16,MET13602/17/19 23:13:01 SPECI KPIT 180413Z 20005KT 1/4SM R28R/5000VP6000FT -DZ FG VV002 01/01 A2968 RMK AO2 DZB12FZDZE12 P0000 I1000 T00060006,402
3209,20190218,688,ANC,70273026451,2019-02-19 07:19:00+00:00,70273026451,2019-02-19 07:33:00+00:00,FM-16,MET12302/18/19 22:33:02 SPECI PANC 190733Z 33003KT 2SM -SN BR BKN006 OVC012 00/M02 A2969 RMK AO2 PRESENT WX -SG P0001 T00001017 $,3219
3212,20190219,529,OMA,72550014942,2019-02-19 22:52:00+00:00,72550014942,2019-02-19 22:52:00+00:00,FM-15,MET15202/19/19 16:52:02 METAR KOMA 192252Z 11010KT 1/4SM R14R/3000V3500FT +SN BKN016 OVC032 M06/M09 A3030 RMK AO2 TWR VIS 1/2 SLP281 SB24 P0001 T10611094 (GK),402
3210,20190219,2328,MSY,72231012916,2019-02-19 23:53:00+00:00,72231012916,2019-02-19 23:53:00+00:00,FM-15,MET06002/19/19 17:53:02 METAR KMSY 192353Z 00000KT 1/4SM RVRNO RMK,402
3211,20190219,2241,MSY,72231012916,2019-02-19 23:53:00+00:00,72231012916,2019-02-19 23:53:00+00:00,FM-15,MET06002/19/19 17:53:02 METAR KMSY 192353Z 00000KT 1/4SM RVRNO RMK,402
3215,20190220,1683,MSP,72658014922,2019-02-20 15:53:00+00:00,72658014922,2019-02-20 15:53:00+00:00,FM-15,MET16002/20/19 09:53:02 METAR KMSP 201553Z 09013G21KT 1/4SM R30L/1800V2600FT +SN FZFG VV006 M05/M06 A2974 RMK AO2 TWR VIS 1/4 SLP084 SNINCR 1/15 P0007 T10501056 (CLB),402
3213,20190220,307,ATL,72219013874,2019-02-20 20:52:00+00:00,72219013874,2019-02-20 20:52:00+00:00,FM-15,MET16102/20/19 15:52:02 METAR KATL 202052Z 09011KT 1/4SM R09R/4000V5500FT -DZ BR OVC002 07/06 A3006 RMK AO2 SFC VIS 3/4 SLP184 TWRINC P0000 60000 T00720061 58021 (CJL),402
3214,20190220,1678,LGA,72503014732,2019-02-20 22:51:00+00:00,72503014732,2019-02-20 22:51:00+00:00,FM-15,MET14702/20/19 17:51:02 METAR KLGA 202251Z 06008KT 1/4SM R04/P6000FT -SN BR BKN005 OVC018 M02/M04 A3037 RMK AO2 SFC VIS 3/4 SLP284 P0003 T10221039 $ (WL),402
3217,20190220,1211,PIT,72520094823,2019-02-21 03:51:00+00:00,72520094823,2019-02-21 03:51:00+00:00,FM-15,MET13702/20/19 22:51:02 METAR KPIT 210351Z 00000KT 1/4SM R28R/2000VP6000FT -DZ FG VV002 02/02 A2984 RMK AO2 RAE11DZB11 SLP121 P0001 T00220022 $,402
3216,20190220,1152,ATL,72219013874,2019-02-21 11:52:00+00:00,72219013874,2019-02-21 11:52:00+00:00,FM-15,MET17302/21/19 06:52:02 METAR KATL 211152Z 15005KT 1/8SM R09R/2200V3000FT FG VV002 07/06 A3007 RMK AO2 SFC VIS 1/4 DZE47 SLP186 P0000 60016 70142 T00720061 10072 20061 51010 (KAF),201
3237,20190221,1155,ATL,72219013874,2019-02-21 14:52:00+00:00,72219013874,2019-02-21 14:52:00+00:00,FM-15,MET14902/21/19 09:52:02 METAR KATL 211452Z 04005KT 1/8SM R09R/P6000FT BR BCFG VV003 09/08 A3014 RMK AO2 SFC VIS 1 SLP211 TWRINC 60000 T00890078 53015 (CJL),201
3236,20190221,475,ATL,72219013874,2019-02-21 15:52:00+00:00,72219013874,2019-02-21 15:52:00+00:00,FM-15,MET14402/21/19 10:52:02 METAR KATL 211552Z 10004KT 1/8SM R09R/P6000FT FG VV003 10/09 A3014 RMK AO2 SFC VIS 1/2 RAB1456E05 SLP208 P0000 T01000089 (CJL),201
3221,20190221,1237,ATL,72219013874,2019-02-21 15:52:00+00:00,72219013874,2019-02-21 15:52:00+00:00,FM-15,MET14402/21/19 10:52:02 METAR KATL 211552Z 10004KT 1/8SM R09R/P6000FT FG VV003 10/09 A3014 RMK AO2 SFC VIS 1/2 RAB1456E05 SLP208 P0000 T01000089 (CJL),201
3227,20190221,958,LHR,03772099999,2019-02-22 05:20:00+00:00,03772099999,2019-02-22 05:20:00+00:00,FM-15,MET093METAR COR EGLL 220520Z AUTO 18003KT 0250 R27L/0650 R27R/0600 FG VV/// 07/06 Q1034 TEMPO 0500=,250
3240,20190221,1218,IAH,72243012960,2019-02-22 05:53:00+00:00,72243012960,2019-02-22 05:53:00+00:00,FM-15,MET15102/21/19 23:53:02 METAR KIAH 220553Z 03008KT 1/4SM -DZ BR OVC002 10/10 A2995 RMK AO2 SFC VIS 1 SLP143 P0000 60000 T01000100 10106 20100 401220100 51007,402
3226,20190221,1542,DEN,72565003017,2019-02-22 05:53:00+00:00,72565003017,2019-02-22 05:53:00+00:00,FM-15,MET15902/21/19 22:53:02 METAR KDEN 220553Z 08012KT 1/4SM R35L/2000V2600FT FZFG VV002 M06/M06 A2987 RMK AO2 TWR VIS 1/2 SLP146 I1001 I6001 T10561061 11006 21061 50008,402
3238,20190221,457,IAH,72243012960,2019-02-22 05:53:00+00:00,72243012960,2019-02-22 05:53:00+00:00,FM-15,MET15102/21/19 23:53:02 METAR KIAH 220553Z 03008KT 1/4SM -DZ BR OVC002 10/10 A2995 RMK AO2 SFC VIS 1 SLP143 P0000 60000 T01000100 10106 20100 401220100 51007,402
3220,20190221,341,IAH,72243012960,2019-02-22 05:53:00+00:00,72243012960,2019-02-22 05:53:00+00:00,FM-15,MET15102/21/19 23:53:02 METAR KIAH 220553Z 03008KT 1/4SM -DZ BR OVC002 10/10 A2995 RMK AO2 SFC VIS 1 SLP143 P0000 60000 T01000100 10106 20100 401220100 51007,402
3233,20190221,950,BRU,06451099999,2019-02-22 06:20:00+00:00,06451099999,2019-02-22 06:20:00+00:00,FM-15,MET092METAR EBBR 220620Z 31001KT 0200 R25L/0550N R25R/0650N R01/0500N FG BKN001 06/06 Q1034 NOSIG=,200
3223,20190221,14,LHR,03772099999,2019-02-22 06:20:00+00:00,03772099999,2019-02-22 06:20:00+00:00,FM-15,MET088METAR COR EGLL 220620Z AUTO VRB03KT 0200 R27R/0600 R27L/0550 FG VV/// 06/06 Q1034 NOSIG=,200
3239,20190221,110,LHR,03772099999,2019-02-22 06:20:00+00:00,03772099999,2019-02-22 06:20:00+00:00,FM-15,MET088METAR COR EGLL 220620Z AUTO VRB03KT 0200 R27R/0600 R27L/0550 FG VV/// 06/06 Q1034 NOSIG=,200
3219,20190221,918,LHR,03772099999,2019-02-22 06:20:00+00:00,03772099999,2019-02-22 06:20:00+00:00,FM-15,MET088METAR COR EGLL 220620Z AUTO VRB03KT 0200 R27R/0600 R27L/0550 FG VV/// 06/06 Q1034 NOSIG=,200
3244,20190221,1963,DEN,72565003017,2019-02-22 06:27:00+00:00,72565003017,2019-02-22 06:27:00+00:00,FM-16,MET12802/21/19 23:27:02 SPECI KDEN 220627Z 09009KT 1/4SM R35L/1800V2200FT FZFG VV002 M06/M06 A2987 RMK AO2 TWR VIS 1/2 I1001 T10561056,402
3224,20190221,1221,IAH,72243012960,2019-02-22 06:53:00+00:00,72243012960,2019-02-22 06:53:00+00:00,FM-15,MET12602/22/19 00:53:02 METAR KIAH 220653Z 02008KT 1/4SM BR OVC002 10/10 A2998 RMK AO2 SFC VIS 3/4 DZE38 SLP151 P0000 T01000100 (CB),402
3242,20190221,999,BRU,06451099999,2019-02-22 07:20:00+00:00,06451099999,2019-02-22 07:20:00+00:00,FM-15,MET092METAR EBBR 220720Z VRB02KT 0300 R25L/0600N R25R/0500N R01/0900U FG OVC001 06/06 Q1035 NOSIG=,300
3225,20190221,880,LHR,03772099999,2019-02-22 07:20:00+00:00,03772099999,2019-02-22 07:20:00+00:00,FM-15,MET093METAR COR EGLL 220720Z AUTO VRB02KT 0200 R27R/0550 R27L/0400 FG VV/// 06/06 Q1034 TEMPO 0500=,200
3229,20190221,972,BRU,06451099999,2019-02-22 07:20:00+00:00,06451099999,2019-02-22 07:20:00+00:00,FM-15,MET092METAR EBBR 220720Z VRB02KT 0300 R25L/0600N R25R/0500N R01/0900U FG OVC001 06/06 Q1035 NOSIG=,300
3241,20190221,931,LHR,03772099999,2019-02-22 07:20:00+00:00,03772099999,2019-02-22 07:20:00+00:00,FM-15,MET093METAR COR EGLL 220720Z AUTO VRB02KT 0200 R27R/0550 R27L/0400 FG VV/// 06/06 Q1034 TEMPO 0500=,200
3232,20190221,1152,ATL,72219013874,2019-02-22 11:52:00+00:00,72219013874,2019-02-22 11:52:00+00:00,FM-15,MET17802/22/19 06:52:02 METAR KATL 221152Z 02003KT 1/8SM R09R/4500VP6000FT -RA FG VV002 13/12 A3015 RMK AO2 SFC VIS 1/2 RAB49 SLP206 P0000 60000 70002 T01280117 10144 20122 53015 (KAF),201
3439,20190222,634,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3249,20190222,2352,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3317,20190222,1459,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3243,20190221,818,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3308,20190222,1036,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3438,20190222,1006,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3228,20190221,128,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3218,20190221,2364,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3222,20190221,1204,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3234,20190221,63,IAH,72243012960,2019-02-22 11:53:00+00:00,72243012960,2019-02-22 11:53:00+00:00,FM-15,MET15602/22/19 05:53:02 METAR KIAH 221153Z 05006KT 1/4SM BR OVC003 10/10 A2996 RMK AO2 SFC VIS 3/4 DZE53 SLP146 P0000 60005 70019 T01000100 10100 20100 50001 (CB),402
3358,20190222,1920,IAH,72243012960,2019-02-22 12:53:00+00:00,72243012960,2019-02-22 12:53:00+00:00,FM-15,MET11402/22/19 06:53:02 METAR KIAH 221253Z 06008KT 1/4SM FG OVC002 10/10 A2997 RMK AO2 SFC VIS 1/2 SLP149 T01000100 (CB),402
3363,20190222,2112,IAH,72243012960,2019-02-22 12:53:00+00:00,72243012960,2019-02-22 12:53:00+00:00,FM-15,MET11402/22/19 06:53:02 METAR KIAH 221253Z 06008KT 1/4SM FG OVC002 10/10 A2997 RMK AO2 SFC VIS 1/2 SLP149 T01000100 (CB),402
3283,20190222,855,IAH,72243012960,2019-02-22 12:53:00+00:00,72243012960,2019-02-22 12:53:00+00:00,FM-15,MET11402/22/19 06:53:02 METAR KIAH 221253Z 06008KT 1/4SM FG OVC002 10/10 A2997 RMK AO2 SFC VIS 1/2 SLP149 T01000100 (CB),402
3384,20190222,1197,IAH,72243012960,2019-02-22 12:53:00+00:00,72243012960,2019-02-22 12:53:00+00:00,FM-15,MET11402/22/19 06:53:02 METAR KIAH 221253Z 06008KT 1/4SM FG OVC002 10/10 A2997 RMK AO2 SFC VIS 1/2 SLP149 T01000100 (CB),402
3231,20190221,846,IAH,72243012960,2019-02-22 12:53:00+00:00,72243012960,2019-02-22 12:53:00+00:00,FM-15,MET11402/22/19 06:53:02 METAR KIAH 221253Z 06008KT 1/4SM FG OVC002 10/10 A2997 RMK AO2 SFC VIS 1/2 SLP149 T01000100 (CB),402
3333,20190222,2108,IAH,72243012960,2019-02-22 12:53:00+00:00,72243012960,2019-02-22 12:53:00+00:00,FM-15,MET11402/22/19 06:53:02 METAR KIAH 221253Z 06008KT 1/4SM FG OVC002 10/10 A2997 RMK AO2 SFC VIS 1/2 SLP149 T01000100 (CB),402
